892,UFAM,ADMINISTRACAO PUBLICA,BACHARELADO
200,IFSul,ESPACOS E POSSIBILIDADES PARA EDUCACAO CONTINUADA,ESPECIALIZAÇÃO
17,IFSul,TECNOLOGIA EM SISTEMAS PARA INTERNET A DISTANCIA,TECNOLOGO
1301,UFPEL,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
1266,UFPEL,EDUCACAO DE JOVENS E ADULTOS NA DIVERSIDADE,APERFEIÇOAMENTO
349,UFRGS,"MATEMATICA, MIDIAS DIGITAIS E DIDATICA: TRIPE NA FORMACAO DO PROFESSOR DE MATEMATICA",ESPECIALIZAÇÃO
1350,UFRGS,MÍDIAS NA EDUCACAO,ESPECIALIZAÇÃO
27,FURG,APLICACOES PARA A WEB,ESPECIALIZAÇÃO
1519,FURG,CIENCIAS,LICENCIATURA
1002,FURG,EDUCACAO EM DIREITOS HUMANOS,ESPECIALIZAÇÃO
206,FURG,ESPECIALIZACAO PARA PROFESSORES DE MATEMATICA,ESPECIALIZAÇÃO
1548,FURG,HISTORIA,LICENCIATURA
29,FURG,TECNOLOGIAS DA INFORMACAO E COMUNICACAO NA EDUCACAO,ESPECIALIZAÇÃO
1300,UFPEL,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,APERFEIÇOAMENTO
1567,UFPEL,FILOSOFIA,LICENCIATURA
1544,UFRGS,DESENVOLVIMENTO RURAL - PLAGEDER,BACHARELADO
1740,UFSM,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
154,UFSM,GESTAO DE ARQUIVOS,ESPECIALIZAÇÃO
1227,UFSM,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,EXTENSÃO
855,UFSM,GESTAO EM SAUDE,ESPECIALIZAÇÃO
853,UFSM,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1228,UFSM,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
1191,IFSul,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
1542,UFSM,EFICIENCIA ENERGETICA APLICADA AOS PROCESSOS PRODUTIVOS,ESPECIALIZAÇÃO
152,UFSM,AGRICULTURA FAMILIAR E SUSTENTABILIDADE,TECNOLOGO
1282,UFRGS,EDUCACAO PARA A DIVERSIDADE - AMBIENTE ESCOLAR,APERFEIÇOAMENTO
1622,UFSM,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
157,UFSM,FISICA,LICENCIATURA
158,UFSM,LETRAS ESPANHOL,LICENCIATURA
28,FURG,EDUCACAO AMBIENTAL,ESPECIALIZAÇÃO
908,FURG,EDUCACAO DE JOVENS E ADULTOS NA DIVERSIDADE,ESPECIALIZAÇÃO
962,FURG,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
1444,FURG,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1317,FURG,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
823,UFRGS,GESTAO EM SAUDE,ESPECIALIZAÇÃO
824,UFRGS,GESTAO PUBLICA,ESPECIALIZAÇÃO
825,UFRGS,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
147,UFSCAR,EDUCACAO MUSICAL,LICENCIATURA
26,FURG,ADMINISTRACAO,BACHARELADO
926,FURG,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
964,FURG,MEDIADORES DE LEITURA,APERFEIÇOAMENTO
30,FURG,PEDAGOGIA,LICENCIATURA
207,FURG,"RIO GRANDE DO SUL: SOCIEDADE, POLITICA E CULTURA",ESPECIALIZAÇÃO
1522,FURG,LETRAS PORTUGUES - ESPANHOL,LICENCIATURA
1543,UFSM,EDUCACAO FISICA INFANTIL E ANOS INICIAIS,ESPECIALIZAÇÃO
1517,UFSM,FORMACAO DE PROFESSORES PARA A EDUCACAO PROFISSIONAL,FORMAÇÃO PEDAGÓGICA
1602,UFSM,GEOGRAFIA,LICENCIATURA
1722,FURG,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
559,UFSM,GEOGRAFIA PROLIC II,LICENCIATURA
1198,FURG,MIDIAS NA EDUCACAO,APERFEIÇOAMENTO
502,UFRGS,ARTES VISUAIS - PROLIC II,LICENCIATURA
348,UFRGS,INFORMATICA INSTRUMENTAL PARA PROFESSORES DA EDUCACAO BASICA,ESPECIALIZAÇÃO
510,UFRGS,LETRAS- LINGUA INGLESA PROLIC II,LICENCIATURA
1599,UFRGS,PSICOPEDAGOGIA,ESPECIALIZAÇÃO
878,UFSC,GESTAO PUBLICA,ESPECIALIZAÇÃO
1653,UFSM,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
879,UFSC,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
370,UFSC,MATEMATICA,LICENCIATURA
1754,UTFPR,ENSINO DE LINGUA PORTUGUESA E LITERATURA,ESPECIALIZAÇÃO
1041,UDESC,PEDAGOGIA,LICENCIATURA
201,IFSC,EDUCACAO DE JOVENS E ADULTOS,APERFEIÇOAMENTO
202,IFSC,ENSINO DE CIENCIAS,ESPECIALIZAÇÃO
366,UFSC,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
128,UFS,CIENCIAS BIOLOGICAS,LICENCIATURA
1297,UFS,CULTURA E HISTORIAS DOS POVOS INDIGENAS,APERFEIÇOAMENTO
1298,UFS,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
1265,UFS,EDUCACAO PARA A DIVERSIDADE,EXTENSÃO
1694,UFS,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1514,UFS,FILOSOFIA,LICENCIATURA
130,UFS,FISICA,LICENCIATURA
943,UFS,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
131,UFS,GEOGRAFIA,LICENCIATURA
1237,UFS,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,ESPECIALIZAÇÃO
828,UFS,GESTAO EM SAUDE,ESPECIALIZAÇÃO
829,UFS,GESTAO PUBLICA,ESPECIALIZAÇÃO
830,UFS,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
132,UFS,HISTORIA,LICENCIATURA
1511,UFS,LETRAS ESPANHOL,LICENCIATURA
1513,UFS,LETRAS INGLES,LICENCIATURA
133,UFS,LETRAS PORTUGUES,LICENCIATURA
134,UFS,MATEMATICA,LICENCIATURA
1294,UFS,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
135,UFS,QUIMICA,LICENCIATURA
1299,UFS,EDUCACAO EM DIREITOS HUMANOS,EXTENSÃO
1278,UFS,EDUCACAO INTEGRAL E INTEGRADA,EXTENSÃO
1276,UFS,EDUCACAO DE JOVENS E ADULTOS NA DIVERSIDADE,APERFEIÇOAMENTO
1649,UFS,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1737,UFS,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1296,UFS,ESTATUTO DA CRIANCA E DO ADOLESCENTE,EXTENSÃO
827,UFS,ADMINISTRACAO PUBLICA,BACHARELADO
939,UFSCAR,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,ESPECIALIZAÇÃO
1472,UFSCAR,GESTAO PUBLICA,ESPECIALIZAÇÃO
149,UFSCAR,PEDAGOGIA,LICENCIATURA
146,UFSCAR,SISTEMAS DE INFORMACAO,BACHARELADO
814,UTFPR,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
819,UNESP,GESTAO EM SAUDE,ESPECIALIZAÇÃO
396,UNESP,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,APERFEIÇOAMENTO
975,UNESP,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
1650,UFSCAR,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
148,UFSCAR,TECNOLOGIA SUCROALCOOLEIRA,TECNOLOGO
872,UnB,GESTAO EM SAUDE,ESPECIALIZAÇÃO
262,UFABC,CIENCIA E TECNOLOGIA,ESPECIALIZAÇÃO
1225,UNIFESP,DIAGNOSTICOS PRIMARIOS EM OFTALMOLOGIA,ESPECIALIZAÇÃO
408,UNIFESP,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
826,UNIFESP,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1480,UNIFESP,GESTAO PUBLICA,ESPECIALIZAÇÃO
1481,UNIFESP,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
397,UNESP,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
1620,UFSCAR,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
602,IFSC,GESTAO PUBLICA,ESPECIALIZAÇÃO
1755,UTFPR,"TECNOLOGIAS, COMUNICACAO E TECNICAS DE ENSINO",ESPECIALIZAÇÃO
1476,UFT,ADMINISTRACAO PUBLICA,BACHARELADO
161,UFT,BIOLOGIA,LICENCIATURA
1411,UFT,CULTURA E HISTORIAS DOS POVOS INDIGENAS,APERFEIÇOAMENTO
1306,UFT,EDUCACAO EM DIREITOS HUMANOS,ESPECIALIZAÇÃO
900,UFT,EDUCACAO PARA A DIVERSIDADE,APERFEIÇOAMENTO
162,UFT,FISICA,LICENCIATURA
1305,UFT,GENERO E DIVERSIDADE NA ESCOLA,EXTENSÃO
1015,UFT,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1510,UFT,MATEMATICA,LICENCIATURA
1155,UFT,MIDIAS NA EDUCACAO,EXTENSÃO
1358,UNITINS,"LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA
1357,UNITINS,PEDAGOGIA,LICENCIATURA
1507,UNITINS,COMPUTACAO,LICENCIATURA
914,UFT,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
1417,UFT,GESTAO DE PROGRAMAS DE EDUCACAO ESCOLAR INDIGENA,EXTENSÃO
1014,UFT,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1013,UFT,GESTAO PUBLICA,ESPECIALIZAÇÃO
1149,UFT,MIDIAS NA EDUCACAO ,APERFEIÇOAMENTO
1432,UFT,MÍDIAS NA EDUCACAO,ESPECIALIZAÇÃO
378,UFT,QUIMICA,LICENCIATURA
1490,UNITINS,ADMINISTRACAO PUBLICA,BACHARELADO
1508,UNITINS,MATEMATICA,LICENCIATURA
260,UESC,PEDAGOGIA,LICENCIATURA
410,UNIMONTES,ARTES VISUAIS,LICENCIATURA
411,UNIMONTES,CIENCIAS BIOLOGICAS,LICENCIATURA
1339,UNIMONTES,CIENCIAS DA RELIGIAO,LICENCIATURA
415,UNIMONTES,EDUCACAO ETNICO-RACIAL,APERFEIÇOAMENTO
416,UNIMONTES,EDUCACAO INTEGRAL E INTEGRADA,APERFEIÇOAMENTO
417,UNIMONTES,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,APERFEIÇOAMENTO
1660,UNIMONTES,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1201,UNIMONTES,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,ESPECIALIZAÇÃO
1202,UNIMONTES,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,EXTENSÃO
420,UNIMONTES,HISTORIA,LICENCIATURA
422,UNIMONTES,LETRAS INGLES,LICENCIATURA
1142,UNIMONTES,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
1183,UNIMONTES,MIDIAS NA EDUCACAO,EXTENSÃO
1218,UNIMONTES,MIDIAS NA EDUCACAO,APERFEIÇOAMENTO
1751,UNIMONTES,SUPERVISAO EDUCACIONAL,ESPECIALIZAÇÃO
236,UEPA,LETRAS PORTUGUES,LICENCIATURA
94,UFPA,ADMINISTRACAO - PILOTO,BACHARELADO
394,UNEMAT,CIENCIAS BIOLOGICAS,LICENCIATURA
395,UNEMAT,FISICA,LICENCIATURA
1005,UEMA,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
225,UEMA,EDUCACAO DE JOVENS E ADULTOS,APERFEIÇOAMENTO
667,UEMA,GESTAO PUBLICA,ESPECIALIZAÇÃO
256,UESC,BIOLOGIA,LICENCIATURA
1280,UFG,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,EXTENSÃO
385,UnB,EDUCACAO DE JOVENS E ADULTOS,ESPECIALIZAÇÃO
1345,UEMA,ESTATUTO DA CRIANCA E DO ADOLESCENTE,EXTENSÃO
669,UEMA,GESTAO EM SAUDE,ESPECIALIZAÇÃO
668,UEMA,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
252,UEPG,MATEMATICA,LICENCIATURA
699,UNICENTRO,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,APERFEIÇOAMENTO
1702,UNICENTRO,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1759,UNICENTRO,ENSINO E PESQUISA NA CIENCIA GEOGRAFICA,ESPECIALIZAÇÃO
1576,UEL,ENSINO DE INGLES PARA CRIANCAS,ESPECIALIZAÇÃO
136,UFSC,ADMINISTRACAO - PILOTO,BACHARELADO
649,UFSC,ADMINISTRACAO PUBLICA,BACHARELADO
362,UFSC,EDUCACAO INTEGRAL E INTEGRADA,APERFEIÇOAMENTO
369,UFSC,LETRAS INGLES,LICENCIATURA
1426,UNIFAL-MG,PEDAGOGIA,LICENCIATURA
929,UFMA,EDUCACAO PARA AS RELACOES ETNICORRACIAIS,APERFEIÇOAMENTO
1724,UEPG,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1669,UNICENTRO,GESTAO DA INFORMACAO E DO CONHECIMENTO,ESPECIALIZAÇÃO
346,UFRGS,ADMINISTRACAO - PILOTO,BACHARELADO
298,UFMA,CIENCIAS BIOLOGICAS,LICENCIATURA
1774,UFJF,CIENCIAS BIOLOGICAS,ESPECIALIZAÇÃO
1745,UNIMONTES,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
423,UNIMONTES,LETRAS PORTUGUES,LICENCIATURA
1487,UFV,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
215,UECE,QUIMICA,LICENCIATURA
1467,UFGD,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1460,UFGD,GESTAO PUBLICA,ESPECIALIZAÇÃO
1461,UFGD,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1223,UFPA,GESTAO DE POLITICAS PUBLICAS EM GENERO E RACA,EXTENSÃO
1742,UNICENTRO,ENSINO DE SOCIOLOGIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
400,UNICENTRO,HISTORIA,LICENCIATURA
1682,UNICENTRO,PERSPECTIVAS DE ENSINO DE HISTORIA DO BRASIL,ESPECIALIZAÇÃO
1430,IFSC,EDUCACAO DE JOVENS E ADULTOS,ESPECIALIZAÇÃO
364,UFSC,FISICA,LICENCIATURA
433,UFMA,PEDAGOGIA,LICENCIATURA
970,UFMA,PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE,APERFEIÇOAMENTO
263,UFABC,TECNOLOGIAS E SISTEMAS DE INFORMACAO,ESPECIALIZAÇÃO
257,UESC,FISICA,LICENCIATURA
1037,UESB,PEDAGOGIA,LICENCIATURA
367,UFSC,GESTAO DE BIBLIOTECAS ESCOLARES,ESPECIALIZAÇÃO
799,UFPA,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1186,IFSC,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
361,UFSC,EDUCACAO DE JOVENS E ADULTOS,APERFEIÇOAMENTO
197,IFRN,LETRAS ESPANHOL,LICENCIATURA
638,UFRN,HISTORIA,LICENCIATURA
189,IFMA,QUIMICA,LICENCIATURA
462,UnB,ARTES VISUAIS -  PROLIC II,LICENCIATURA
448,UnB,EDUCACAO FISICA - PROLIC I,LICENCIATURA
387,UnB,GENERO E DIVERSIDADE NA ESCOLA,APERFEIÇOAMENTO
1704,UNIVASF,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1516,UEMG,GEOGRAFIA,LICENCIATURA
1678,UEPG,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1466,UFGD,ADMINISTRACAO PUBLICA,BACHARELADO
413,UNIMONTES,EDUCACAO DE JOVENS E ADULTOS,APERFEIÇOAMENTO
1340,UNIMONTES,EDUCACAO FISICA,LICENCIATURA
1750,UNIMONTES,LINGUISTICA APLICADA AO ENSINO DO PORTUGUES,ESPECIALIZAÇÃO
87,UFMT,ADMINISTRACAO - PILOTO,BACHARELADO
279,UFF,ENSINO DE CIENCIAS,ESPECIALIZAÇÃO
309,UFMT,DIREITO AMBIENTAL,ESPECIALIZAÇÃO
1080,UNEMAT,PEDAGOGIA,LICENCIATURA
1604,UEPG,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
398,UNICENTRO,EDUCACAO DE JOVENS E ADULTOS,APERFEIÇOAMENTO
1671,UNICENTRO,INTERVENCAO SOCIOCULTURAL PARA CONTEXTOS ESCOLARES E NAO ESCOLARES,ESPECIALIZAÇÃO
1030,UFRPE,ARTES VISUAIS DIGITAIS,LICENCIATURA
363,UFSC,EDUCACAO PARA A DIVERSIDADE E CIDADANIA,APERFEIÇOAMENTO
880,UFSC,GESTAO EM SAUDE,ESPECIALIZAÇÃO
412,UNIMONTES,CIENCIAS SOCIAIS,LICENCIATURA
851,UNIMONTES,GESTAO EM SAUDE,ESPECIALIZAÇÃO
330,UFPE,MATEMATICA,LICENCIATURA
784,UPE,ADMINISTRACAO PUBLICA,BACHARELADO
428,UPE,BIOLOGIA,LICENCIATURA
1419,UPE,ENSINO DE BIOLOGIA,ESPECIALIZAÇÃO
1331,UPE,ENSINO DE MATEMATICA,ESPECIALIZAÇÃO
808,UPE,GESTAO EM SAUDE,ESPECIALIZAÇÃO
430,UPE,LETRAS PORTUGUES,LICENCIATURA
1076,UPE,PEDAGOGIA,LICENCIATURA
288,UFG,ADMINISTRACAO - PILOTO,BACHARELADO
1674,IFRN,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1632,IFRN,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1442,UNEMAT,LETRAS ESPANHOL,LICENCIATURA
1259,UESC,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
1260,UESC,EDUCACAO E SAUDE,EXTENSÃO
1458,UESC,GESTAO PUBLICA,ESPECIALIZAÇÃO
1459,UESC,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1349,UNEB,EDUCACAO DO CAMPO,EXTENSÃO
1596,UFRB,MATEMATICA,LICENCIATURA
419,UNIMONTES,GEOGRAFIA,LICENCIATURA
70,UFJF,ADMINISTRACAO - PILOTO,BACHARELADO
1716,UNIMONTES,EDUCACAO FISICA ESCOLAR,ESPECIALIZAÇÃO
545,UNIFAP,EDUCACAO FISICA,LICENCIATURA
1445,IFAM,GESTAO PUBLICA ,ESPECIALIZAÇÃO
211,UECE,FISICA,LICENCIATURA
1427,UFRN,LETRAS  PORTUGUES,LICENCIATURA
1159,UFRN,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
347,UFRGS,FISICA PARA EDUCACAO BASICA,ESPECIALIZAÇÃO
209,UECE,ARTES VISUAIS,LICENCIATURA
821,IFSC,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1493,UNIVASF,GESTAO PUBLICA,ESPECIALIZAÇÃO
1775,UNIVASF,LIBRAS,ESPECIALIZAÇÃO
1077,UPE,LETRAS INGLES,FORMAÇÃO PEDAGÓGICA
1469,UFPB,ADMINISTRACAO PUBLICA,BACHARELADO
1021,UFAL,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
469,UFRGS,PEDAGOGIA,LICENCIATURA
382,UFV,ADMINISTRACAO - PILOTO,BACHARELADO
1056,UNIVASF,ARTES VISUAIS,FORMAÇÃO PEDAGÓGICA
1058,UNIVASF,CIENCIAS BIOLOGICAS,FORMAÇÃO PEDAGÓGICA
1059,UNIVASF,EDUCACAO FISICA,FORMAÇÃO PEDAGÓGICA
1060,UNIVASF,FISICA,FORMAÇÃO PEDAGÓGICA
1061,UNIVASF,MATEMATICA,FORMAÇÃO PEDAGÓGICA
1062,UNIVASF,QUIMICA,FORMAÇÃO PEDAGÓGICA
1068,UEFS,LETRAS PORTUGUES,LICENCIATURA
1069,UEFS,PEDAGOGIA,LICENCIATURA
1101,UFAL,GEOGRAFIA,LICENCIATURA
1104,UFAL,LETRAS INGLES,LICENCIATURA
1703,UNIFAP,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1627,UNIFAP,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1658,UNIFAP,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
438,UFRN,ADMINISTRACAO - PILOTO,BACHARELADO
239,UEPB,ADMINISTRACAO - PILOTO,BACHARELADO
877,UEPB,GESTAO EM SAUDE,ESPECIALIZAÇÃO
876,UEPB,GESTAO PUBLICA,ESPECIALIZAÇÃO
875,UEPB,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
241,UEPB,LETRAS PORTUGUES,LICENCIATURA
1450,UEL,GESTAO PUBLICA ,ESPECIALIZAÇÃO
1532,UFPE,CIENCIAS BIOLOGICAS,LICENCIATURA
1048,UFRPE,INTERDISCIPLINAR EM CIENCIAS NATURAIS,LICENCIATURA
1431,UEMG,PEDAGOGIA,LICENCIATURA
1231,UFVJM,MATEMATICA,LICENCIATURA
1787,UNESP,PEDAGOGIA,LICENCIATURA
337,UFPR,ADMINISTRACAO - PILOTO,BACHARELADO
